["port 1","BOTTOM"]
["port 2","BOTTOM"]
["port 3","TOP"]
["port 4","TOP"]
("port 1","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.8078363373315319e-03 -2.0336403887667696e+00
1.8799485387083331e+14 1.2019931444738892e-03 -1.4989556476782064e+00
1.8861942149166662e+14 3.2474941923832769e-03 -6.3745371948322760e-01
1.8924398911249997e+14 1.5423810372853473e-03 -1.4650823962626345e+00
1.8986855673333331e+14 1.2122437041380994e-03 1.1642078038954442e+00
1.9049312435416662e+14 2.2030817823249630e-03 -2.9368865313669540e-01
1.9111769197499997e+14 1.5878938195419631e-03 -1.2692205525471507e+00
1.9174225959583331e+14 1.7771091218040794e-03 5.7573947812258053e-01
1.9236682721666666e+14 3.8321082958544840e-03 2.3252564724177779e-01
1.9299139483749997e+14 2.0881051606883513e-03 5.1041467435691934e-01
1.9359660086208747e+14 4.0516559733637649e-03 1.4123458937865980e+00
1.9361596245833331e+14 3.9550025662623226e-03 1.4505392179491998e+00
1.9363532405457916e+14 3.8488881341068831e-03 1.4868727875884316e+00
1.9424053007916666e+14 3.4818324234155841e-03 1.3171523643443028e+00
1.9486509769999997e+14 2.1804564231297958e-03 2.5197876665647310e+00
1.9548966532083331e+14 3.0274667625518844e-03 2.6372298098929599e+00
1.9611423294166666e+14 9.5482036424694467e-04 3.5974981767095118e+00
1.9673880056250000e+14 2.3073353250097212e-03 4.4864233173933954e+00
1.9736336818333331e+14 1.7804858804860788e-03 5.0748961619702593e+00
1.9798793580416666e+14 2.8189550691755552e-03 5.8467372645537727e+00
1.9861250342500000e+14 3.3604396508130846e-03 6.1389717682813334e+00
1.9923707104583331e+14 3.5676347641416901e-03 6.5325341530127110e+00
1.9986163866666666e+14 3.8607733458691893e-03 6.9480632084482910e+00
("port 1","mode 1",1,"port 2",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.1187474669738566e-02 1.4842127953158897e+00
1.8799485387083331e+14 2.8175969847858916e-03 5.5769671723429870e-01
1.8861942149166662e+14 3.6167793350166122e-02 3.3287128893122055e+00
1.8924398911249997e+14 6.9022381248393661e-02 5.8505535467679248e+00
1.8986855673333331e+14 1.0101011852584260e-01 8.3642566325816983e+00
1.9049312435416662e+14 1.3193810404848225e-01 1.0875838677653684e+01
1.9111769197499997e+14 1.6172369973232517e-01 1.3386999063215923e+01
1.9174225959583331e+14 1.9037845612164517e-01 1.5898377623273625e+01
1.9236682721666666e+14 2.1796500796630330e-01 1.8410023593151674e+01
1.9299139483749997e+14 2.4464642583703403e-01 2.0921659771296337e+01
