["port 1","BOTTOM"]
["port 2","BOTTOM"]
["port 3","TOP"]
["port 4","TOP"]
("port 1","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.4684593468884803e-03 -2.0331714664565390e+00
1.8799485387083331e+14 1.5164206727752323e-03 -4.0650981771673628e-01
1.8861942149166662e+14 2.1801060233906963e-03 -8.7647760043099132e-01
1.8924398911249997e+14 8.9814737721647818e-04 2.1282690812775735e+00
1.8986855673333331e+14 1.2069662311250619e-03 4.2579674427848696e-01
1.9049312435416662e+14 1.7660296930618251e-03 -1.9700797349428054e+00
1.9111769197499997e+14 2.8628371066210731e-04 9.8262934799237422e-01
1.9174225959583331e+14 3.2748782565517310e-03 -5.0649505302308173e-01
1.9236682721666666e+14 1.1932565078757915e-03 -1.5857996383347034e-01
1.9299139483749997e+14 4.2617191383432706e-03 6.4375133137263674e-01
1.9359660086208747e+14 2.1891703920392225e-03 6.8190012062728356e-01
1.9361596245833331e+14 2.2964934818847024e-03 6.6228009181168424e-01
1.9363532405457916e+14 2.4128827073031348e-03 6.5094877435836906e-01
1.9424053007916666e+14 3.7755730326161428e-03 1.7238488970022059e+00
1.9486509769999997e+14 2.3620151556484393e-03 1.5940918555014332e+00
1.9548966532083331e+14 2.2658894516029439e-03 3.0111932689769758e+00
1.9611423294166666e+14 1.4326040986197366e-03 2.9478384925136556e+00
1.9673880056250000e+14 1.8694231456519788e-03 4.8460363161259092e+00
1.9736336818333331e+14 1.8545164564434716e-03 5.0607260968448413e+00
1.9798793580416666e+14 2.7302193902582501e-03 5.9990280502304865e+00
1.9861250342500000e+14 3.3188766606902687e-03 6.1846208829735039e+00
1.9923707104583331e+14 3.4206927760843009e-03 6.6813159739704027e+00
1.9986163866666666e+14 3.9992661799555180e-03 6.9959205634209969e+00
("port 1","mode 1",1,"port 2",1,"transmission")
(23, 3)
1.8737028624999997e+14 1.2034631925316064e-01 1.3466306396307242e+00
1.8799485387083331e+14 1.5129608391971386e-01 3.7011336707859530e+00
1.8861942149166662e+14 1.8113777938554410e-01 6.0542702070595551e+00
1.8924398911249997e+14 2.0979461113399084e-01 8.4070256543975663e+00
1.8986855673333331e+14 2.3728909361304248e-01 1.0760022215930249e+01
1.9049312435416662e+14 2.6374443192739827e-01 1.3113289045938618e+01
1.9111769197499997e+14 2.8932932430168495e-01 1.5466685735237073e+01
1.9174225959583331e+14 3.1419822772220529e-01 1.7819921889135223e+01
1.9236682721666666e+14 3.3845023170012573e-01 2.0172371038309358e+01
1.9299139483749997e+14 3.6211335063139222e-01 2.2523787898159682e+01
1.9359660086208747e+14 3.8445099965928664e-01 2.4801183943428288e+01
1.9361596245833331e+14 3.8515780465006960e-01 2.4874039626569093e+01
1.9363532405457916e+14 3.8586122074595280e-01 2.4946900992863267e+01
1.9424053007916666e+14 4.0754735771719491e-01 2.7222892288255668e+01
1.9486509769999997e+14 4.2920565492568991e-01 2.9570466924939971e+01
1.9548966532083331e+14 4.5009717944266708e-01 3.1916910774653815e+01
1.9611423294166666e+14 4.7018222896128709e-01 3.4262191385510455e+01
1.9673880056250000e+14 4.8944545929101579e-01 3.6606489247617731e+01
1.9736336818333331e+14 5.0792136899879592e-01 3.8950028356604399e+01
1.9798793580416666e+14 5.2562171308011574e-01 4.1292691964567766e+01
1.9861250342500000e+14 5.4262921398070130e-01 4.3634607865919222e+01
1.9923707104583331e+14 5.5898278546496771e-01 4.5975841464041821e+01
1.9986163866666666e+14 5.7472777555384380e-01 4.8316182897252844e+01
("port 1","mode 1",1,"port 3",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.6455863598424184e-04 -2.3361794564702700e+00
1.8799485387083331e+14 9.7396608427346792e-04 -4.1598967758919869e+00
1.8861942149166662e+14 8.1656874325816285e-04 -6.4382075849446352e+00
1.8924398911249997e+14 1.2097414764360578e-03 -8.6715827287049638e+00
1.8986855673333331e+14 1.0480190789119014e-03 -1.0933653840579938e+01
1.9049312435416662e+14 1.2690839165950178e-03 -1.3126685141473327e+01
1.9111769197499997e+14 1.1393237950666651e-03 -1.5363013961399126e+01
1.9174225959583331e+14 1.4206038641578092e-03 -1.7502323457349824e+01
1.9236682721666666e+14 1.2989029461943987e-03 -1.9787732073476587e+01
1.9299139483749997e+14 1.6536535042956369e-03 -2.2004845614008651e+01
1.9359660086208747e+14 1.4225566893871645e-03 -2.4446946228715539e+01
1.9361596245833331e+14 1.4211225799601098e-03 -2.4313032040144815e+01
1.9363532405457916e+14 1.4212431745744345e-03 -2.4179015389153932e+01
1.9424053007916666e+14 1.6887540790767631e-03 -2.6591121019712570e+01
1.9486509769999997e+14 1.3790103981449837e-03 -2.8861393840420480e+01
1.9548966532083331e+14 1.4748093910471208e-03 -3.1112949293426109e+01
1.9611423294166666e+14 1.2119354902430644e-03 -3.3346091189441886e+01
1.9673880056250000e+14 1.2466471862135570e-03 -3.5441318841630959e+01
1.9736336818333331e+14 1.0094627985491615e-03 -3.7726090779739479e+01
1.9798793580416666e+14 1.2603154430402463e-03 -3.9660877378646553e+01
1.9861250342500000e+14 8.6128245466693279e-04 -4.1915803234142317e+01
1.9923707104583331e+14 1.4675575993385573e-03 -4.3995131022001210e+01
1.9986163866666666e+14 9.7747447254049337e-04 -4.6032349936775624e+01
("port 1","mode 1",1,"port 4",1,"transmission")
(23, 3)
1.8737028624999997e+14 9.9080347147811831e-01 -2.2467105872267032e-01
1.8799485387083331e+14 9.8636336235400868e-01 2.1313785275703943e+00
1.8861942149166662e+14 9.8094487647634321e-01 4.4868168258843140e+00
1.8924398911249997e+14 9.7476657267655842e-01 6.8417424786597696e+00
1.8986855673333331e+14 9.6800584194557360e-01 9.1961934882727832e+00
1.9049312435416662e+14 9.6081617677939668e-01 1.1549900152569135e+01
1.9111769197499997e+14 9.5329528431504140e-01 1.3902840530740793e+01
1.9174225959583331e+14 9.4548546764938290e-01 1.6254958279918597e+01
1.9236682721666666e+14 9.3736870178886966e-01 1.8605964439308678e+01
1.9299139483749997e+14 9.2888157418827533e-01 2.0955894086013164e+01
