["port 1","BOTTOM"]
["port 2","BOTTOM"]
["port 3","TOP"]
["port 4","TOP"]
("port 1","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.1520238678196645e-03 -1.9788597299022481e+00
1.8799485387083331e+14 2.1881765213475710e-03 -6.6142261680875158e-01
1.8861942149166662e+14 7.5089339444840686e-04 -1.3006335326607994e+00
1.8924398911249997e+14 1.3456558698656871e-03 3.4401043419709365e-01
1.8986855673333331e+14 8.1924513717090356e-04 3.2332101471990589e+00
1.9049312435416662e+14 6.1772936551847987e-04 5.6382497331364583e+00
1.9111769197499997e+14 1.2408757031872504e-03 4.6598627814380329e+00
1.9174225959583331e+14 2.3803301732283639e-03 5.9536487546197838e+00
1.9236682721666666e+14 2.0513753609174086e-03 6.2283797629811426e+00
1.9299139483749997e+14 3.5161277764015528e-03 6.7917799671621619e+00
1.9359660086208747e+14 2.7503240400669508e-03 7.3545140834311482e+00
1.9361596245833331e+14 2.7289865108361838e-03 7.3561001233947554e+00
1.9363532405457916e+14 2.7108026866855674e-03 7.3568870062181704e+00
1.9424053007916666e+14 3.3500680212927075e-03 7.6785102101684055e+00
1.9486509769999997e+14 2.3174291411297895e-03 8.4726027711138379e+00
1.9548966532083331e+14 1.9871710905210605e-03 8.6666365029077816e+00
1.9611423294166666e+14 1.7931536421214173e-03 1.0038784826242837e+01
1.9673880056250000e+14 9.2580439064706809e-04 1.0919146918201500e+01
1.9736336818333331e+14 2.4743136819565105e-03 1.1471496275498680e+01
1.9798793580416666e+14 2.5450469808355326e-03 1.2369775474127538e+01
1.9861250342500000e+14 3.2325145264461711e-03 1.2412059485596886e+01
1.9923707104583331e+14 3.7614465239560690e-03 1.3071046605363360e+01
1.9986163866666666e+14 3.6015859575478557e-03 1.3189314026178948e+01
("port 1","mode 1",1,"port 2",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.0739657318931011e-01 1.1594251965332516e+00
1.8799485387083331e+14 4.2962908254515075e-01 3.1939754054042675e+00
1.8861942149166662e+14 4.5124532688715402e-01 5.2275211288812056e+00
1.8924398911249997e+14 4.7218481991405886e-01 7.2600172709903328e+00
1.8986855673333331e+14 4.9242268943199313e-01 9.2914069295920498e+00
1.9049312435416662e+14 5.1192031313752007e-01 1.1321810613216602e+01
1.9111769197499997e+14 5.3063048002790547e-01 1.3351252791519251e+01
1.9174225959583331e+14 5.4854474911240481e-01 1.5379791694918826e+01
1.9236682721666666e+14 5.6562632785929468e-01 1.7407582307786001e+01
1.9299139483749997e+14 5.8191309550984749e-01 1.9434714865946223e+01
1.9359660086208747e+14 5.9700042432724376e-01 2.1398404997346457e+01
1.9361596245833331e+14 5.9747097578952002e-01 2.1461231328318377e+01
1.9363532405457916e+14 5.9794302931200083e-01 2.1524066208855160e+01
1.9424053007916666e+14 6.1234889943236415e-01 2.3487221785244007e+01
1.9486509769999997e+14 6.2663031882672116e-01 2.5512673308564828e+01
