["port 1","BOTTOM"]
["port 2","BOTTOM"]
["port 3","TOP"]
["port 4","TOP"]
("port 1","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8799485387083331e+14 6.9425408701713856e-04 2.3697572084306681e-01
1.8861942149166662e+14 6.7117925512741219e-04 1.8443001827667029e+00
1.8924398911249997e+14 6.1394086539586857e-04 3.2245660941761400e+00
1.8986855673333331e+14 5.7491813108603721e-04 4.4884907744399394e+00
1.9049312435416662e+14 6.0965765821770223e-04 5.7881302777345320e+00
1.9111769197499997e+14 7.0178504031484718e-04 7.2066117488143293e+00
1.9174225959583331e+14 7.8946043744384728e-04 8.7213643257944220e+00
1.9236682721666666e+14 8.1430144626445532e-04 1.0334728818054582e+01
1.9299139483749997e+14 7.9940557966068956e-04 1.2097527433527558e+01
1.9359660086208747e+14 8.5565167724692935e-04 1.3906737106623650e+01
1.9361596245833331e+14 8.5928318617154364e-04 1.3964165515367046e+01
1.9363532405457916e+14 8.6300396603930974e-04 1.4021487215678455e+01
1.9424053007916666e+14 1.0005273030056795e-03 1.5751954398746808e+01
1.9486509769999997e+14 1.0837684516771828e-03 1.7443726332704792e+01
1.9548966532083331e+14 1.0454514465411942e-03 1.9139594406464337e+01
1.9611423294166666e+14 9.5239390500478883e-04 2.0893386151916488e+01
1.9673880056250000e+14 8.4515473313044674e-04 2.2646526392766056e+01
1.9736336818333331e+14 6.3441023181106412e-04 2.4372412215373899e+01
1.9798793580416666e+14 3.1691460658950758e-04 2.6457684713392183e+01
1.9861250342500000e+14 4.1235156482664030e-04 2.9334510169695765e+01
1.9923707104583331e+14 6.9751280633715868e-04 3.1124284470961388e+01
1.9986163866666666e+14 6.9788463345608562e-04 3.2745684730111350e+01
("port 3","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8737028624999997e+14 7.8112417628340509e-04 -1.6213430222467913e+00
1.8799485387083331e+14 6.9317574253115785e-04 2.4058540272442838e-01
1.8861942149166662e+14 6.6865833012471384e-04 1.8474691492814919e+00
1.8924398911249997e+14 6.1047646527561858e-04 3.2263138492851011e+00
1.8986855673333331e+14 5.7189236415231806e-04 4.4869939648763362e+00
1.9049312435416662e+14 6.0825365956646493e-04 5.7840572828411529e+00
1.9111769197499997e+14 7.0199331379307793e-04 7.2021217354846430e+00
1.9174225959583331e+14 7.9078202747495988e-04 8.7176850708611937e+00
1.9236682721666666e+14 8.1641036582475531e-04 1.0332104927256879e+01
1.9299139483749997e+14 8.0202324166575806e-04 1.2095474504251669e+01
1.9359660086208747e+14 8.5840843167991855e-04 1.3904968512953181e+01
1.9361596245833331e+14 8.6204207074786941e-04 1.3962413522247502e+01
1.9363532405457916e+14 8.6576535890169623e-04 1.4019752533239760e+01
1.9424053007916666e+14 1.0034883281574876e-03 1.5750989334960629e+01
1.9486509769999997e+14 1.0870779168952161e-03 1.7443523315942752e+01
1.9548966532083331e+14 1.0486452791078895e-03 1.9139855865604165e+01
1.9611423294166666e+14 9.5492385543563248e-04 2.0894416788474054e+01
1.9673880056250000e+14 8.4746525368331659e-04 2.2649209520917712e+01
1.9736336818333331e+14 6.3717658601642954e-04 2.4377002697581734e+01
1.9798793580416666e+14 3.2005342640181614e-04 2.6461876948590987e+01
1.9861250342500000e+14 4.1462456851158372e-04 2.9333120395682347e+01
1.9923707104583331e+14 7.0107148801200456e-04 3.1125141773955846e+01
1.9986163866666666e+14 7.0220246848180323e-04 3.2746516407987414e+01
("port 3","mode 1",1,"port 2",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.8213097552369252e-01 2.2731294098177091e+00
1.8799485387083331e+14 3.7432538021772110e-01 3.4990335761661102e+00
1.8861942149166662e+14 3.6670510575367027e-01 4.7244841415578502e+00
1.8924398911249997e+14 3.5927487825929194e-01 5.9494748874739649e+00
1.8986855673333331e+14 3.5202369412097773e-01 7.1739988155341106e+00
1.9049312435416662e+14 3.4494844455651330e-01 8.3980251547403988e+00
1.9111769197499997e+14 3.3803700488100707e-01 9.6215351971377672e+00
1.9174225959583331e+14 3.3128952866711520e-01 1.0844538907326237e+01
1.9236682721666666e+14 3.2468742592960753e-01 1.2067067659213929e+01
1.9299139483749997e+14 3.1822881775297879e-01 1.3289004384072500e+01
1.9359660086208747e+14 3.1209925721848342e-01 1.4472546083019767e+01
1.9361596245833331e+14 3.1190528655827948e-01 1.4510403118443367e+01
1.9363532405457916e+14 3.1171144664414469e-01 1.4548258604395157e+01
1.9424053007916666e+14 3.0570680833715336e-01 1.5731251842625507e+01
1.9486509769999997e+14 2.9962567545601831e-01 1.6951559242179606e+01
1.9548966532083331e+14 2.9366464300050793e-01 1.8171304738632454e+01
1.9611423294166666e+14 2.8781299647642744e-01 1.9390539268717799e+01
1.9673880056250000e+14 2.8207345712634191e-01 2.0609235977202875e+01
1.9736336818333331e+14 2.7644395595459964e-01 2.1827406690993545e+01
1.9798793580416666e+14 2.7091549244291641e-01 2.3045136980653560e+01
1.9861250342500000e+14 2.6548646709488216e-01 2.4262323598413168e+01
1.9923707104583331e+14 2.6015783964198902e-01 2.5479007663500536e+01
1.9986163866666666e+14 2.5493382445588653e-01 2.6695245764620424e+01
("port 3","mode 1",1,"port 3",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.8177530307532477e-03 -1.9031381926841859e+00
1.8799485387083331e+14 2.6858281351587652e-03 -1.4519403923728953e+00
1.8861942149166662e+14 1.8579728849854663e-03 -1.1449466996804465e+00
1.8924398911249997e+14 1.7114732605605445e-03 -9.6597896634997127e-01
1.8986855673333331e+14 1.9924359212457800e-03 -5.1305239680208570e-01
1.9049312435416662e+14 1.8378288290261612e-03 1.0988522359539048e-01
1.9111769197499997e+14 1.0324122898318076e-03 2.4276380484758192e-01
1.9174225959583331e+14 1.9501978718742992e-03 -2.9443659935332966e-01
1.9236682721666666e+14 3.6596165131289526e-03 2.8804720087795432e-01
1.9299139483749997e+14 4.1263549133876013e-03 1.0187390579109592e+00
1.9359660086208747e+14 3.0880896853248923e-03 1.5867306225296895e+00
1.9361596245833331e+14 3.0412828544543109e-03 1.5980788346001698e+00
1.9363532405457916e+14 2.9951711201001070e-03 1.6087945536037009e+00
1.9424053007916666e+14 2.1998344197089147e-03 1.5739036796678316e+00
1.9486509769999997e+14 3.1320546358425639e-03 1.8394920000177684e+00
1.9548966532083331e+14 3.4407311313147120e-03 2.7089443658363868e+00
1.9611423294166666e+14 2.7438030378782023e-03 3.8509800460396875e+00
1.9673880056250000e+14 1.7614369744674153e-03 5.0275161650274489e+00
1.9736336818333331e+14 9.4777454182739260e-04 5.1660773675460838e+00
1.9798793580416666e+14 2.5779893125198769e-03 5.1803044090494570e+00
1.9861250342500000e+14 4.3346229685134047e-03 5.9795133722052167e+00
1.9923707104583331e+14 4.3105824270823108e-03 6.7558515752354769e+00
1.9986163866666666e+14 2.7370282852163209e-03 7.0752647578407046e+00
("port 3","mode 1",1,"port 4",1,"transmission")
(23, 3)
1.8737028624999997e+14 9.2053843540363678e-01 -2.4430438922968269e+00
1.8799485387083331e+14 9.2369707211965169e-01 -1.2175943859539424e+00
1.8861942149166662e+14 9.2669989116953955e-01 7.4343849656905376e-03
1.8924398911249997e+14 9.2955582317814966e-01 1.2320569229584053e+00
1.8986855673333331e+14 9.3227703659761785e-01 2.4562794990748800e+00
1.9049312435416662e+14 9.3484951698856000e-01 3.6800783565117432e+00
1.9111769197499997e+14 9.3731273446719621e-01 4.9034480069772268e+00
1.9174225959583331e+14 9.3967390704993914e-01 6.1263842136561824e+00
1.9236682721666666e+14 9.4192973509636846e-01 7.3489161839403669e+00
1.9299139483749997e+14 9.4409087756537979e-01 8.5709439257735802e+00
1.9359660086208747e+14 9.4610982609957794e-01 9.7546437373065071e+00
1.9361596245833331e+14 9.4617154636176926e-01 9.7925026967036040e+00
1.9363532405457916e+14 9.4623780028365656e-01 9.8303681815460084e+00
1.9424053007916666e+14 9.4816959017859359e-01 1.1013601186016921e+01
1.9486509769999997e+14 9.5008419654118048e-01 1.2234215419519952e+01
1.9548966532083331e+14 9.5191873504211366e-01 1.3454329753565570e+01
1.9611423294166666e+14 9.5368004664695050e-01 1.4673963210595735e+01
1.9673880056250000e+14 9.5535318635278477e-01 1.5893093039870843e+01
1.9736336818333331e+14 9.5694764677258104e-01 1.7111728523524189e+01
1.9798793580416666e+14 9.5845848989322191e-01 1.8329874778190185e+01
1.9861250342500000e+14 9.5984062591298036e-01 1.9547508698085917e+01
1.9923707104583331e+14 9.6114201988836789e-01 2.0764610055961658e+01
1.9986163866666666e+14 9.6237618124700475e-01 2.1981233297462460e+01
("port 4","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.8213100903274283e-01 2.2731294481452711e+00
1.8799485387083331e+14 3.7432537782665765e-01 3.4990336127840020e+00
1.8861942149166662e+14 3.6670509000069001e-01 4.7244841649405727e+00
1.8924398911249997e+14 3.5927488671306784e-01 5.9494748720064257e+00
1.8986855673333331e+14 3.5202368635282827e-01 7.1739988050960370e+00
1.9049312435416662e+14 3.4494844213878934e-01 8.3980251329974447e+00
1.9111769197499997e+14 3.3803700876908888e-01 9.6215351837740748e+00
1.9174225959583331e+14 3.3128953283147500e-01 1.0844538965604652e+01
1.9236682721666666e+14 3.2468743982085163e-01 1.2067067682037228e+01
1.9299139483749997e+14 3.1822881966267647e-01 1.3289004412025010e+01
1.9359660086208747e+14 3.1209927161219631e-01 1.4472546125589867e+01
1.9361596245833331e+14 3.1190528734481571e-01 1.4510403143907803e+01
1.9363532405457916e+14 3.1171145896682761e-01 1.4548258621984353e+01
1.9424053007916666e+14 3.0570682290623263e-01 1.5731251855691600e+01
1.9486509769999997e+14 2.9962568853409710e-01 1.6951559270936624e+01
1.9548966532083331e+14 2.9366465156350380e-01 1.8171304788972343e+01
1.9611423294166666e+14 2.8781300309568109e-01 1.9390539323965033e+01
1.9673880056250000e+14 2.8207345285576341e-01 2.0609236003439133e+01
1.9736336818333331e+14 2.7644394034857206e-01 2.1827406713190044e+01
1.9798793580416666e+14 2.7091550264797243e-01 2.3045136982622918e+01
1.9861250342500000e+14 2.6548646559140748e-01 2.4262323623462549e+01
1.9923707104583331e+14 2.6015785857570722e-01 2.5479007719150218e+01
1.9986163866666666e+14 2.5493382965609851e-01 2.6695245824338816e+01
("port 4","mode 1",1,"port 2",1,"transmission")
(23, 3)
1.8737028624999997e+14 7.8112225638910947e-04 -1.6213439918987851e+00
1.8799485387083331e+14 6.9317299685238984e-04 2.4058378334033889e-01
1.8861942149166662e+14 6.6865438684237419e-04 1.8474662575566143e+00
1.8924398911249997e+14 6.1047192732712960e-04 3.2263082641994929e+00
1.8986855673333331e+14 5.7188867623022156e-04 4.4869854937571967e+00
1.9049312435416662e+14 6.0825151505218642e-04 5.7840488310822762e+00
1.9111769197499997e+14 7.0199224473683878e-04 7.2021156117160743e+00
1.9174225959583331e+14 7.9078130696701350e-04 8.7176817076467543e+00
1.9236682721666666e+14 8.1640976919797900e-04 1.0332104788173069e+01
1.9299139483749997e+14 8.0202390476645600e-04 1.2095478381571160e+01
1.9359660086208747e+14 8.5841264169561561e-04 1.3904974442744081e+01
1.9361596245833331e+14 8.6204643307159973e-04 1.3962419456701287e+01
1.9363532405457916e+14 8.6576985655803474e-04 1.4019758510514592e+01
1.9424053007916666e+14 1.0034968101419028e-03 1.5750994313818184e+01
1.9486509769999997e+14 1.0870893839928723e-03 1.7443527128740051e+01
1.9548966532083331e+14 1.0486591288899781e-03 1.9139858633696740e+01
1.9611423294166666e+14 9.5493980084621446e-04 2.0894417186535893e+01
1.9673880056250000e+14 8.4748275164932816e-04 2.2649205944270776e+01
1.9736336818333331e+14 6.3719452382881507e-04 2.4376992145355089e+01
1.9798793580416666e+14 3.2006563220096564e-04 2.6461828371233878e+01
1.9861250342500000e+14 4.1461236013146574e-04 2.9333082232301962e+01
1.9923707104583331e+14 7.0105565268421116e-04 3.1125123876725411e+01
1.9986163866666666e+14 7.0218562196536986e-04 3.2746500342960601e+01
("port 4","mode 1",1,"port 3",1,"transmission")
(23, 3)
1.8737028624999997e+14 9.2053846318639765e-01 -2.4430438932733494e+00
1.8799485387083331e+14 9.2369711994970227e-01 -1.2175943714507027e+00
1.8861942149166662e+14 9.2669984454349807e-01 7.4344191382594831e-03
1.8924398911249997e+14 9.2955583032628097e-01 1.2320568878546245e+00
1.8986855673333331e+14 9.3227710008082865e-01 2.4562795253749083e+00
1.9049312435416662e+14 9.3484948559322989e-01 3.6800783838494149e+00
1.9111769197499997e+14 9.3731267379036520e-01 4.9034480117888357e+00
1.9174225959583331e+14 9.3967393510683195e-01 6.1263842056780575e+00
1.9236682721666666e+14 9.4192974478415081e-01 7.3489161838608803e+00
1.9299139483749997e+14 9.4409094568509422e-01 8.5709439163329257e+00
1.9359660086208747e+14 9.4610988827555442e-01 9.7546437003900799e+00
1.9361596245833331e+14 9.4617147613770469e-01 9.7925026313060677e+00
1.9363532405457916e+14 9.4623782727804329e-01 9.8303681553991247e+00
1.9424053007916666e+14 9.4816965855555624e-01 1.1013601183301899e+01
1.9486509769999997e+14 9.5008427780586968e-01 1.2234215443248273e+01
1.9548966532083331e+14 9.5191875398713521e-01 1.3454329773031258e+01
1.9611423294166666e+14 9.5368002769754856e-01 1.4673963260299889e+01
1.9673880056250000e+14 9.5535317773804318e-01 1.5893093064093419e+01
1.9736336818333331e+14 9.5694763978869146e-01 1.7111728548235146e+01
1.9798793580416666e+14 9.5845847559600617e-01 1.8329874781294180e+01
1.9861250342500000e+14 9.5984069973144215e-01 1.9547508719700129e+01
1.9923707104583331e+14 9.6114205364195626e-01 2.0764610114787388e+01
1.9986163866666666e+14 9.6237617240402251e-01 2.1981233342899493e+01
("port 4","mode 1",1,"port 4",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.8177706867068410e-03 -1.9031302090712503e+00
1.8799485387083331e+14 2.6858112994555578e-03 -1.4519073941573366e+00
