["port 1","BOTTOM"]
["port 2","BOTTOM"]
["port 3","TOP"]
["port 4","TOP"]
("port 1","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.7259117226414490e-03 -1.6102074657048626e+00
1.8799485387083331e+14 4.6715817435557770e-03 -4.9050790338512534e-01
1.8861942149166662e+14 5.6611821451942844e-03 6.3244767122375989e-01
1.8924398911249997e+14 6.6151457953519729e-03 1.6767344326848796e+00
1.8986855673333331e+14 7.1360318943933252e-03 2.6544873581014956e+00
1.9049312435416662e+14 7.1128535372216939e-03 3.6012467594392086e+00
1.9111769197499997e+14 6.7283849704926693e-03 4.5256853182847676e+00
1.9174225959583331e+14 6.1536501932450034e-03 5.4031605846324302e+00
1.9236682721666666e+14 5.3777234290464737e-03 6.1988019964326693e+00
1.9299139483749997e+14 4.3415897912701795e-03 6.8945802860874537e+00
1.9359660086208747e+14 3.1294005434317372e-03 7.4741930758668094e+00
1.9361596245833331e+14 3.0881800346246524e-03 7.4911452951775503e+00
1.9363532405457916e+14 3.0470017331481335e-03 7.5080341066916816e+00
1.9424053007916666e+14 1.7390718484323697e-03 7.9879231080950444e+00
1.9486509769999997e+14 4.4720688987463054e-04 8.1497054983882986e+00
1.9548966532083331e+14 7.7187820377137481e-04 6.2102815269624987e+00
1.9611423294166666e+14 1.5161511007879250e-03 6.5422737989312330e+00
1.9673880056250000e+14 1.6954805301048505e-03 6.9130987235322632e+00
1.9736336818333331e+14 1.3861358915758680e-03 7.0752850460986529e+00
1.9798793580416666e+14 1.3243694969900855e-03 6.8020894311483735e+00
1.9861250342500000e+14 1.9768699409279198e-03 6.8029543556770573e+00
1.9923707104583331e+14 2.4795767074644493e-03 7.1770685781008172e+00
1.9986163866666666e+14 2.3002549122673782e-03 7.6570481562655859e+00
("port 1","mode 1",1,"port 2",1,"transmission")
(23, 3)
1.8737028624999997e+14 9.9370387289475548e-01 -2.6246631290368216e+00
1.8799485387083331e+14 9.9402265702361980e-01 -1.7224727351372702e+00
1.8861942149166662e+14 9.9429724295573418e-01 -8.2056653275433389e-01
1.8924398911249997e+14 9.9452542305707992e-01 8.0973978331546195e-02
1.8986855673333331e+14 9.9472892232422050e-01 9.8217240084942203e-01
1.9049312435416662e+14 9.9492243490707688e-01 1.8830759097068290e+00
1.9111769197499997e+14 9.9509201638268741e-01 2.7836298953485197e+00
1.9174225959583331e+14 9.9521390390096598e-01 3.6838424999209578e+00
1.9236682721666666e+14 9.9530237010122613e-01 4.5837202238589443e+00
1.9299139483749997e+14 9.9537997271981093e-01 5.4832069587087373e+00
1.9359660086208747e+14 9.9543951386688412e-01 6.3544856262914751e+00
1.9361596245833331e+14 9.9544175211059960e-01 6.3823505426249598e+00
1.9363532405457916e+14 9.9544095044111003e-01 6.4102120403327332e+00
1.9424053007916666e+14 9.9546802748173990e-01 7.2811488033575067e+00
1.9486509769999997e+14 9.9546294608773300e-01 8.1796162090071469e+00
