["port 1","BOTTOM"]
["port 2","BOTTOM"]
["port 3","TOP"]
["port 4","TOP"]
("port 1","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.8116075898471271e-03 -2.0554769026415154e+00
1.8799485387083331e+14 2.9411052959420442e-03 -1.4250637625024956e+00
1.8861942149166662e+14 2.0517830946346336e-03 -1.0841208090496448e+00
1.8924398911249997e+14 1.8775940489487843e-03 -5.2766358645533462e-01
1.8986855673333331e+14 8.0153008111992280e-04 -1.3634936801675121e-02
1.9049312435416662e+14 1.4858151676270541e-03 -7.6188514946923647e-01
1.9111769197499997e+14 2.0867473635387650e-03 8.1630143393626439e-02
1.9174225959583331e+14 1.3355843837117741e-03 5.3377010487397035e-02
1.9236682721666666e+14 3.2806148107301647e-03 1.6192025018156680e-01
1.9299139483749997e+14 3.8537231422550635e-03 1.0158422375810510e+00
1.9359660086208747e+14 2.4063024458872611e-03 1.3598034440015214e+00
1.9361596245833331e+14 2.3823308748187394e-03 1.3500770752471933e+00
1.9363532405457916e+14 2.3633022825418799e-03 1.3395410415717937e+00
1.9424053007916666e+14 3.4517220717343450e-03 1.4154775318872999e+00
1.9486509769999997e+14 3.6007644980788072e-03 2.3360413867918801e+00
1.9548966532083331e+14 1.6109077673618368e-03 3.1831542420046617e+00
1.9611423294166666e+14 1.4885921004713807e-03 3.0096286499169800e+00
1.9673880056250000e+14 2.5480104530321126e-03 4.2743073892588495e+00
1.9736336818333331e+14 2.4963828046580872e-03 5.5252796261078325e+00
1.9798793580416666e+14 1.7878317720386673e-03 5.6140394938573008e+00
1.9861250342500000e+14 3.9212202473093774e-03 5.9556744944623254e+00
1.9923707104583331e+14 4.0450549267229937e-03 6.7691790081926078e+00
1.9986163866666666e+14 2.8813356250324360e-03 6.7569904007554014e+00
("port 1","mode 1",1,"port 2",1,"transmission")
(23, 3)
1.8737028624999997e+14 7.6368023455458467e-01 -2.2575714876331490e+00
1.8799485387083331e+14 7.7329509378014738e-01 -7.0855473301224248e-01
1.8861942149166662e+14 7.8257116110526070e-01 8.3988027971061163e-01
1.8924398911249997e+14 7.9151278470214492e-01 2.3877003835609658e+00
1.8986855673333331e+14 8.0010269721123961e-01 3.9348732911938926e+00
1.9049312435416662e+14 8.0834848366972956e-01 5.4814075808062315e+00
1.9111769197499997e+14 8.1622520315507852e-01 7.0272335194488171e+00
1.9174225959583331e+14 8.2374932580968774e-01 8.5724723035251884e+00
1.9236682721666666e+14 8.3090301170942460e-01 1.0117087976243711e+01
1.9299139483749997e+14 8.3769577270098272e-01 1.1661092136886444e+01
1.9359660086208747e+14 8.4395434721222595e-01 1.3156678421671343e+01
1.9361596245833331e+14 8.4415178072583819e-01 1.3204518975338928e+01
1.9363532405457916e+14 8.4434573444926808e-01 1.3252355932719002e+01
1.9424053007916666e+14 8.5026852798706010e-01 1.4747361046456156e+01
1.9486509769999997e+14 8.5607413701580737e-01 1.6289596046978374e+01
1.9548966532083331e+14 8.6158189471407942e-01 1.7831334273826382e+01
1.9611423294166666e+14 8.6682149310432011e-01 1.9372503657109174e+01
1.9673880056250000e+14 8.7180716653904367e-01 2.0913126816122833e+01
1.9736336818333331e+14 8.7652902779962594e-01 2.2453166898957974e+01
1.9798793580416666e+14 8.8104972677848181e-01 2.3992592278892445e+01
1.9861250342500000e+14 8.8536105341188742e-01 2.5531502586679068e+01
1.9923707104583331e+14 8.8945902858772796e-01 2.7069829779353142e+01
1.9986163866666666e+14 8.9337525990087452e-01 2.8607568362511248e+01
("port 1","mode 1",1,"port 3",1,"transmission")
(23, 3)
1.8737028624999997e+14 1.0470309063152130e-03 -1.7363149891950145e+00
1.8799485387083331e+14 1.1683584990041470e-03 6.1845672093051374e-01
1.8861942149166662e+14 1.3527523529674366e-03 2.6837770452835286e+00
1.8924398911249997e+14 1.3299564291607924e-03 4.7307473141354146e+00
1.8986855673333331e+14 1.2366691272149765e-03 6.9378893735123066e+00
1.9049312435416662e+14 1.2548326689762665e-03 9.2641232186609308e+00
1.9111769197499997e+14 1.3829582648743235e-03 1.1585788528887903e+01
1.9174225959583331e+14 1.5207394640562228e-03 1.3838019675615703e+01
1.9236682721666666e+14 1.4754241295784115e-03 1.6058252958683369e+01
1.9299139483749997e+14 1.2670403052134620e-03 1.8430980884197542e+01
1.9359660086208747e+14 1.2743348012654878e-03 2.0867895950820699e+01
1.9361596245833331e+14 1.2786829912116453e-03 2.0943565386023522e+01
1.9363532405457916e+14 1.2831608192476935e-03 2.1018969142176164e+01
1.9424053007916666e+14 1.3680759147580248e-03 2.3267702227011593e+01
1.9486509769999997e+14 1.1851833883945971e-03 2.5556298118958022e+01
1.9548966532083331e+14 9.4245391897149623e-04 2.8037320329217724e+01
1.9611423294166666e+14 8.1502242591440020e-04 3.0611624145739999e+01
1.9673880056250000e+14 7.6335274610418833e-04 3.3239209864695688e+01
1.9736336818333331e+14 7.6417285122007872e-04 3.5697025242187699e+01
1.9798793580416666e+14 4.6633732804090368e-04 3.8195394269382497e+01
1.9861250342500000e+14 5.9227994272621439e-04 3.5394771888479788e+01
1.9923707104583331e+14 1.0324557186297608e-03 3.7629239329684175e+01
1.9986163866666666e+14 8.1934531600439721e-04 3.9850259781853744e+01
("port 1","mode 1",1,"port 4",1,"transmission")
(23, 3)
1.8737028624999997e+14 6.3960582152272294e-01 2.4585146040082169e+00
1.8799485387083331e+14 6.2846966227701684e-01 4.0069831510488401e+00
1.8861942149166662e+14 6.1742711498997294e-01 5.5548299560183487e+00
1.8924398911249997e+14 6.0647073885351166e-01 7.1020465622993756e+00
1.8986855673333331e+14 5.9559699841208258e-01 8.6486666264771515e+00
1.9049312435416662e+14 5.8481918881362949e-01 1.0194702950795202e+01
1.9111769197499997e+14 5.7412930589666522e-01 1.1740113238033510e+01
1.9174225959583331e+14 5.6353707079177751e-01 1.3285020559387355e+01
1.9236682721666666e+14 5.5305689696494431e-01 1.4829400363496614e+01
1.9299139483749997e+14 5.4269538273350870e-01 1.6373225966721133e+01
1.9359660086208747e+14 5.3278448793901023e-01 1.7868767997216835e+01
1.9361596245833331e+14 5.3246710839406830e-01 1.7916594938251396e+01
1.9363532405457916e+14 5.3215410307966338e-01 1.7964440017433205e+01
1.9424053007916666e+14 5.2239044241842714e-01 1.9459461330627040e+01
1.9486509769999997e+14 5.1247920863997998e-01 2.1001775372589822e+01
1.9548966532083331e+14 5.0274333252622416e-01 2.2543632651641282e+01
1.9611423294166666e+14 4.9319842985646373e-01 2.4084929003423529e+01
1.9673880056250000e+14 4.8385073694849901e-01 2.5625705224897622e+01
1.9736336818333331e+14 4.7468163817401338e-01 2.7165881642237760e+01
1.9798793580416666e+14 4.6569457429186989e-01 2.8705391240580841e+01
1.9861250342500000e+14 4.5689274927860374e-01 3.0244367367727104e+01
1.9923707104583331e+14 4.4825514425401514e-01 3.1782697589448915e+01
1.9986163866666666e+14 4.3978907021832608e-01 3.3320417838835901e+01
("port 2","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8737028624999997e+14 7.6368027721789877e-01 -2.2575715000250285e+00
1.8799485387083331e+14 7.7329515403201377e-01 -7.0855471299694295e-01
1.8861942149166662e+14 7.8257118507622758e-01 8.3988027286074785e-01
1.8924398911249997e+14 7.9151277304086731e-01 2.3877003901054157e+00
1.8986855673333331e+14 8.0010274301263185e-01 3.9348733059273324e+00
1.9049312435416662e+14 8.0834855032819641e-01 5.4814075897026351e+00
1.9111769197499997e+14 8.1622525616188546e-01 7.0272334833552748e+00
1.9174225959583331e+14 8.2374942876111990e-01 8.5724722588224793e+00
