["port 1","BOTTOM"]
["port 2","BOTTOM"]
["port 3","TOP"]
["port 4","TOP"]
("port 1","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8737028624999997e+14 2.7144399582596434e-03 -1.5146559414969782e+00
1.8799485387083331e+14 2.2728682550864146e-03 -7.2147046325619024e-01
1.8861942149166662e+14 1.8231958282263860e-03 4.5440245662770284e-01
1.8924398911249997e+14 1.7001671602897925e-03 1.9281950472035987e+00
1.8986855673333331e+14 1.9154417587331359e-03 3.4110731579803706e+00
1.9049312435416662e+14 2.2672692428269518e-03 4.7565722834278787e+00
1.9111769197499997e+14 2.3703138157310619e-03 5.9075296868744269e+00
1.9174225959583331e+14 1.6699705999287866e-03 6.8506676164876055e+00
1.9236682721666666e+14 3.9332740575889524e-04 6.1514397067046005e+00
1.9299139483749997e+14 2.4367947344684335e-03 5.9214955837139200e+00
1.9359660086208747e+14 4.2781297128653582e-03 6.7087772903409366e+00
1.9361596245833331e+14 4.3210633460041836e-03 6.7353191974655244e+00
1.9363532405457916e+14 4.3628680248203443e-03 6.7618883636803773e+00
1.9424053007916666e+14 4.9495572583877741e-03 7.6186814162500447e+00
1.9486509769999997e+14 4.1211714847126371e-03 8.5866165476517420e+00
1.9548966532083331e+14 2.5756779388670702e-03 9.7746098947035396e+00
1.9611423294166666e+14 1.6441101689997552e-03 1.1342564529215398e+01
1.9673880056250000e+14 1.1500038927139513e-03 1.2663962902190811e+01
1.9736336818333331e+14 3.5780465497480853e-04 1.1414142997761969e+01
1.9798793580416666e+14 2.4099626808457659e-03 1.1717052714805629e+01
1.9861250342500000e+14 4.1399938722336020e-03 1.2490254221968405e+01
1.9923707104583331e+14 4.4782572256318329e-03 1.3224125681519991e+01
1.9986163866666666e+14 3.2510105751237754e-03 1.3793042806814604e+01
("port 1","mode 1",1,"port 2",1,"transmission")
(23, 3)
1.8737028624999997e+14 9.6641922521412049e-01 6.0964286828082304e-01
1.8799485387083331e+14 9.6785703814540502e-01 1.6735443813610622e+00
1.8861942149166662e+14 9.6922297884435404e-01 2.7370922094158354e+00
1.8924398911249997e+14 9.7051951098090339e-01 3.8002507988024337e+00
1.8986855673333331e+14 9.7174989727232530e-01 4.8629804001738037e+00
1.9049312435416662e+14 9.7291103083134889e-01 5.9253551554713404e+00
1.9111769197499997e+14 9.7400493844882396e-01 6.9873267845513176e+00
1.9174225959583331e+14 9.7503179988354294e-01 8.0488497457322943e+00
1.9236682721666666e+14 9.7600651969151286e-01 9.1099834564397124e+00
1.9299139483749997e+14 9.7692859936725096e-01 1.0170699531661370e+01
1.9359660086208747e+14 9.7776582541991963e-01 1.1198127780732245e+01
1.9361596245833331e+14 9.7779161575446805e-01 1.1230969272513802e+01
1.9363532405457916e+14 9.7781572616386403e-01 1.1263840432605445e+01
1.9424053007916666e+14 9.7859728798073431e-01 1.2290840453422826e+01
1.9486509769999997e+14 9.7935512880189557e-01 1.3350282669562779e+01
1.9548966532083331e+14 9.8005810782799896e-01 1.4409315500951369e+01
1.9611423294166666e+14 9.8070302032121426e-01 1.5467896128512582e+01
1.9673880056250000e+14 9.8128274031350382e-01 1.6526072482017639e+01
1.9736336818333331e+14 9.8180975458375386e-01 1.7583816949860143e+01
1.9798793580416666e+14 9.8227576204283196e-01 1.8641103996545052e+01
1.9861250342500000e+14 9.8267225875708841e-01 1.9697995005693883e+01
1.9923707104583331e+14 9.8302554797970176e-01 2.0754459102120254e+01
1.9986163866666666e+14 9.8333637690603437e-01 2.1810456767897740e+01
("port 1","mode 1",1,"port 3",1,"transmission")
(23, 3)
1.8737028624999997e+14 8.0391427224245197e-04 2.5768522198984032e+00
1.8799485387083331e+14 9.0309747018698337e-04 4.0464482812874794e+00
1.8861942149166662e+14 1.0188060171234586e-03 5.5816031985516048e+00
1.8924398911249997e+14 1.1713890440020428e-03 7.0947714647654418e+00
1.8986855673333331e+14 1.3120851456435985e-03 8.5592951658159553e+00
1.9049312435416662e+14 1.3971622852240533e-03 9.9996241922378708e+00
1.9111769197499997e+14 1.4294741900927708e-03 1.1440020153146582e+01
1.9174225959583331e+14 1.4369465014056103e-03 1.2878662063928500e+01
1.9236682721666666e+14 1.4242562828385402e-03 1.4292558678725067e+01
1.9299139483749997e+14 1.3591932516547017e-03 1.5666181947850832e+01
1.9359660086208747e+14 1.2166279588067324e-03 1.6967789042604412e+01
1.9361596245833331e+14 1.2107362716758845e-03 1.7009193240941915e+01
1.9363532405457916e+14 1.2047830261407131e-03 1.7050645462643718e+01
1.9424053007916666e+14 9.8880858135732045e-04 1.8350707413677281e+01
1.9486509769999997e+14 7.4582522005439775e-04 1.9723795694733454e+01
1.9548966532083331e+14 5.3842126337475351e-04 2.1128883322377025e+01
1.9611423294166666e+14 3.7330032199033416e-04 2.2475725000224266e+01
1.9673880056250000e+14 2.1535043136489221e-04 2.3554244368966309e+01
