["port 1","BOTTOM"]
["port 2","BOTTOM"]
["port 3","TOP"]
["port 4","TOP"]
("port 1","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.5804677998124016e-03 -1.9820305912866782e+00
1.8799485387083331e+14 6.1819110950849649e-04 -1.1704145929454219e+00
1.8861942149166662e+14 2.5076242554261520e-03 -4.5902028362835433e-02
1.8924398911249997e+14 1.7899801417578694e-03 -1.0075954714313280e+00
1.8986855673333331e+14 1.8123185671555548e-03 -3.1325366450878516e+00
1.9049312435416662e+14 1.4219083751263678e-03 -4.7862757440600028e+00
1.9111769197499997e+14 2.8932191319420873e-03 -6.8112247822746701e+00
1.9174225959583331e+14 2.8086590467070933e-03 -7.4899734045426110e+00
1.9236682721666666e+14 1.3846252092728538e-03 -5.4874991688508885e+00
1.9299139483749997e+14 4.5550554927975126e-03 -5.5957945828497335e+00
1.9359660086208747e+14 3.1987455235405896e-03 -5.7687272343261329e+00
1.9361596245833331e+14 3.3840857333991398e-03 -5.7344347362665209e+00
1.9363532405457916e+14 3.5607325375102148e-03 -5.6955041210584243e+00
1.9424053007916666e+14 1.9930393128028945e-03 -4.3954392627699672e+00
1.9486509769999997e+14 3.8173194920775987e-03 -4.1295759211322007e+00
1.9548966532083331e+14 2.0390670464483091e-03 -4.3267674040969908e+00
1.9611423294166666e+14 1.5123203071393746e-03 -1.9670070699180695e+00
1.9673880056250000e+14 2.3044183902909549e-03 -2.0663976373185338e+00
1.9736336818333331e+14 1.2139219727858119e-03 -9.4872165966973465e-01
1.9798793580416666e+14 2.9723536851128250e-03 -2.5098332241128318e-01
1.9861250342500000e+14 3.5964901026546052e-03 -9.6099315641110100e-02
1.9923707104583331e+14 3.3033942414723520e-03 2.5171421208731243e-01
1.9986163866666666e+14 3.5266963028051644e-03 8.2027138316475179e-01
("port 1","mode 1",1,"port 2",1,"transmission")
(23, 3)
1.8737028624999997e+14 1.7842679869879738e-01 -1.6005895439982267e+00
1.8799485387083331e+14 1.4254027546784862e-01 1.0840488449819567e+00
1.8861942149166662e+14 1.0739230374269985e-01 3.7666957610053897e+00
1.8924398911249997e+14 7.2742367348375192e-02 6.4467902105439432e+00
1.8986855673333331e+14 3.8461146487277484e-02 9.1253134114817946e+00
1.9049312435416662e+14 4.6124377689549714e-03 1.1842537538009960e+01
1.9111769197499997e+14 2.8692439419608601e-02 1.1313584167661764e+01
1.9174225959583331e+14 6.1248323444617732e-02 1.3987356940026803e+01
1.9236682721666666e+14 9.2868855366535594e-02 1.6657214477195740e+01
1.9299139483749997e+14 1.2341698354878972e-01 1.9326257460942653e+01
1.9359660086208747e+14 1.5194413287111291e-01 2.1912828353281274e+01
1.9361596245833331e+14 1.5285027192664388e-01 2.1995567438673842e+01
1.9363532405457916e+14 1.5372826028213601e-01 2.2078315418163669e+01
1.9424053007916666e+14 1.8118834641091347e-01 2.4665231203814315e+01
1.9486509769999997e+14 2.0859397390550213e-01 2.7335270356238919e+01
1.9548966532083331e+14 2.3521682609994893e-01 3.0005189961815823e+01
1.9611423294166666e+14 2.6117646540310502e-01 3.2674304031258799e+01
1.9673880056250000e+14 2.8651577623622271e-01 3.5342316761649556e+01
1.9736336818333331e+14 3.1119000672881597e-01 3.8008946825257375e+01
1.9798793580416666e+14 3.3518042479651028e-01 4.0674000518572797e+01
1.9861250342500000e+14 3.5842813929247114e-01 4.3337735233055582e+01
1.9923707104583331e+14 3.8089541878486177e-01 4.6000079918819765e+01
1.9986163866666666e+14 4.0256667792040246e-01 4.8661337827035759e+01
("port 1","mode 1",1,"port 3",1,"transmission")
(23, 3)
1.8737028624999997e+14 7.0912367699485534e-04 3.0857377022876142e+00
1.8799485387083331e+14 7.3635304297074646e-04 1.8058239198586388e+00
1.8861942149166662e+14 2.0507361936436698e-04 -1.4260599464170545e-01
1.8924398911249997e+14 1.7265053529066097e-04 -1.9961109373742729e+00
1.8986855673333331e+14 3.4480758831119027e-04 -1.0645443299363946e+00
1.9049312435416662e+14 4.4556728980039100e-04 -2.4724120323360479e+00
1.9111769197499997e+14 7.1591558393600395e-04 -4.4842924581534422e+00
1.9174225959583331e+14 8.0109621784391115e-04 -5.9268641514552058e+00
1.9236682721666666e+14 7.4572841368135802e-04 -7.8682478866598382e+00
1.9299139483749997e+14 9.6970271959626161e-04 -9.3492163098568142e+00
1.9359660086208747e+14 7.0460272299508787e-04 -1.0964350504742141e+01
1.9361596245833331e+14 7.1695741469241230e-04 -1.0799618526918072e+01
1.9363532405457916e+14 7.3095299051171496e-04 -1.0637746793720503e+01
1.9424053007916666e+14 8.4197151828426810e-04 -1.2612910885296252e+01
1.9486509769999997e+14 9.7202320128582788e-04 -1.3897345634427198e+01
1.9548966532083331e+14 8.8666537609593784e-04 -1.5556947655722547e+01
1.9611423294166666e+14 1.1146527802897116e-03 -1.7156566474731545e+01
1.9673880056250000e+14 9.8458899210997924e-04 -1.8760607560823161e+01
1.9736336818333331e+14 1.1645852337619997e-03 -2.0483256978616158e+01
1.9798793580416666e+14 1.0318083773435628e-03 -2.1766717977252338e+01
1.9861250342500000e+14 8.3014434325049704e-04 -2.3681197883797818e+01
1.9923707104583331e+14 1.3337560062550260e-03 -2.5042193500506830e+01
1.9986163866666666e+14 1.0188277317427583e-03 -2.6248793554548534e+01
("port 1","mode 1",1,"port 4",1,"transmission")
(23, 3)
1.8737028624999997e+14 9.7998968619060634e-01 -4.1091212109584600e-02
1.8799485387083331e+14 9.8568947103935667e-01 2.6390956662891676e+00
1.8861942149166662e+14 9.9032440822128509e-01 5.3185900298789095e+00
1.8924398911249997e+14 9.9397753203265615e-01 7.9970335103683530e+00
1.8986855673333331e+14 9.9657567771603450e-01 1.0674096034110388e+01
1.9049312435416662e+14 9.9792080525718407e-01 1.3349902613644677e+01
1.9111769197499997e+14 9.9784890531692028e-01 1.6024380685842978e+01
1.9174225959583331e+14 9.9635781568710269e-01 1.8697959524114218e+01
1.9236682721666666e+14 9.9359415574050414e-01 2.1370726590084406e+01
1.9299139483749997e+14 9.8976408558710738e-01 2.4042754688150893e+01
1.9359660086208747e+14 9.8530114409267977e-01 2.6631345521452875e+01
1.9361596245833331e+14 9.8514291173295232e-01 2.6714159481529641e+01
1.9363532405457916e+14 9.8499215450055833e-01 2.6796986390333888e+01
1.9424053007916666e+14 9.7992585983092617e-01 2.9384740238962703e+01
1.9486509769999997e+14 9.7423559371287349e-01 3.2054493118539582e+01
1.9548966532083331e+14 9.6809229121066298e-01 3.4723224496323432e+01
1.9611423294166666e+14 9.6150640488847328e-01 3.7390758713539768e+01
1.9673880056250000e+14 9.5442263287466034e-01 4.0057223880040929e+01
1.9736336818333331e+14 9.4682081102903304e-01 4.2722520862044249e+01
1.9798793580416666e+14 9.3867415211963157e-01 4.5386610969307995e+01
1.9861250342500000e+14 9.3000657242522700e-01 4.8049731746744087e+01
1.9923707104583331e+14 9.2087220267216907e-01 5.0711783928445634e+01
1.9986163866666666e+14 9.1134610161631502e-01 5.3372963718839756e+01
("port 2","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8737028624999997e+14 1.7842673792587124e-01 -1.6005899818087086e+00
1.8799485387083331e+14 1.4254022619367310e-01 1.0840484937316155e+00
1.8861942149166662e+14 1.0739225761857507e-01 3.7666953687531479e+00
1.8924398911249997e+14 7.2742336266673008e-02 6.4467896277625698e+00
1.8986855673333331e+14 3.8461106664286523e-02 9.1253125864238989e+00
1.9049312435416662e+14 4.6123988179954684e-03 1.1842529023456365e+01
1.9111769197499997e+14 2.8692456780486899e-02 1.1313585242061100e+01
1.9174225959583331e+14 6.1248351602913136e-02 1.3987357231442278e+01
1.9236682721666666e+14 9.2868898899139893e-02 1.6657214936468321e+01
1.9299139483749997e+14 1.2341698298839071e-01 1.9326257886463701e+01
1.9359660086208747e+14 1.5194411346600017e-01 2.1912828506122203e+01
1.9361596245833331e+14 1.5285024749956899e-01 2.1995567495177259e+01
1.9363532405457916e+14 1.5372825543199001e-01 2.2078315518219309e+01
1.9424053007916666e+14 1.8118832729931170e-01 2.4665231234218275e+01
1.9486509769999997e+14 2.0859393624119477e-01 2.7335270390729640e+01
1.9548966532083331e+14 2.3521682810951258e-01 3.0005189694868477e+01
1.9611423294166666e+14 2.6117651148043181e-01 3.2674303894463513e+01
1.9673880056250000e+14 2.8651577205761031e-01 3.5342316792694426e+01
1.9736336818333331e+14 3.1119001405109015e-01 3.8008946732364500e+01
1.9798793580416666e+14 3.3518046395768364e-01 4.0674000439663210e+01
1.9861250342500000e+14 3.5842816775507691e-01 4.3337735200783548e+01
1.9923707104583331e+14 3.8089543235536638e-01 4.6000079748551066e+01
1.9986163866666666e+14 4.0256671582339898e-01 4.8661337672236691e+01
("port 2","mode 1",1,"port 2",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.5805342087652887e-03 -1.9820235390799223e+00
1.8799485387083331e+14 6.1827807658705689e-04 -1.1702994960292172e+00
1.8861942149166662e+14 2.5076306060332321e-03 -4.5918971515767459e-02
1.8924398911249997e+14 1.7899763700048800e-03 -1.0075307175594093e+00
1.8986855673333331e+14 1.8122665620010673e-03 -3.1324903184753827e+00
1.9049312435416662e+14 1.4220092475072008e-03 -4.7862629297070285e+00
1.9111769197499997e+14 2.8931952612064669e-03 -6.8112387621068002e+00
1.9174225959583331e+14 2.8086913433327323e-03 -7.4899570900333341e+00
1.9236682721666666e+14 1.3847032926427852e-03 -5.4875167024393612e+00
1.9299139483749997e+14 4.5550980644881115e-03 -5.5957894605599980e+00
1.9359660086208747e+14 3.1987480662251672e-03 -5.7687294953843162e+00
1.9361596245833331e+14 3.3841170848676167e-03 -5.7344344047258469e+00
1.9363532405457916e+14 3.5606506384017853e-03 -5.6955062172849047e+00
1.9424053007916666e+14 1.9930252254290507e-03 -4.3954010469628111e+00
1.9486509769999997e+14 3.8173395036901082e-03 -4.1295728957631388e+00
1.9548966532083331e+14 2.0390334842471341e-03 -4.3267791381322844e+00
1.9611423294166666e+14 1.5123069768600112e-03 -1.9669635643698322e+00
1.9673880056250000e+14 2.3044558204488716e-03 -2.0664213120080550e+00
1.9736336818333331e+14 1.2139878872450575e-03 -9.4870677027280481e-01
1.9798793580416666e+14 2.9724178664338645e-03 -2.5098687737470021e-01
1.9861250342500000e+14 3.5964785799271434e-03 -9.6093810704652560e-02
1.9923707104583331e+14 3.3033698664539785e-03 2.5171136342192246e-01
1.9986163866666666e+14 3.5267150812881760e-03 8.2025614639383226e-01
("port 2","mode 1",1,"port 3",1,"transmission")
(23, 3)
1.8737028624999997e+14 9.7998965971418728e-01 -4.1091221315848254e-02
1.8799485387083331e+14 9.8568945568727628e-01 2.6390956882454764e+00
1.8861942149166662e+14 9.9032436312112437e-01 5.3185899993214907e+00
1.8924398911249997e+14 9.9397750655348027e-01 7.9970335236836370e+00
1.8986855673333331e+14 9.9657556275428383e-01 1.0674096067363438e+01
1.9049312435416662e+14 9.9792081818102440e-01 1.3349902557794415e+01
1.9111769197499997e+14 9.9784891599067538e-01 1.6024380703805576e+01
1.9174225959583331e+14 9.9635770912858168e-01 1.8697959574528564e+01
1.9236682721666666e+14 9.9359412654505974e-01 2.1370726584372992e+01
1.9299139483749997e+14 9.8976413294418997e-01 2.4042754735403872e+01
1.9359660086208747e+14 9.8530105997379602e-01 2.6631345504383113e+01
1.9361596245833331e+14 9.8514285456453732e-01 2.6714159471896423e+01
1.9363532405457916e+14 9.8499203887728926e-01 2.6796986349082509e+01
1.9424053007916666e+14 9.7992581283963187e-01 2.9384740230817364e+01
1.9486509769999997e+14 9.7423559480452770e-01 3.2054493135363806e+01
1.9548966532083331e+14 9.6809223739922801e-01 3.4723224492961528e+01
1.9611423294166666e+14 9.6150645577642602e-01 3.7390758737857851e+01
1.9673880056250000e+14 9.5442262473575168e-01 4.0057223936397499e+01
1.9736336818333331e+14 9.4682084967692026e-01 4.2722520952619469e+01
1.9798793580416666e+14 9.3867409648936395e-01 4.5386611032115226e+01
1.9861250342500000e+14 9.3000650276299357e-01 4.8049731805609198e+01
1.9923707104583331e+14 9.2087215642479769e-01 5.0711783985075272e+01
1.9986163866666666e+14 9.1134599654326587e-01 5.3372963738383021e+01
("port 2","mode 1",1,"port 4",1,"transmission")
(23, 3)
1.8737028624999997e+14 7.0910905660024161e-04 3.0857314539412037e+00
1.8799485387083331e+14 7.3635331946509774e-04 1.8058354735841566e+00
1.8861942149166662e+14 2.0505488811010638e-04 -1.4247569738500865e-01
1.8924398911249997e+14 1.7266683611234717e-04 -1.9959803349511784e+00
1.8986855673333331e+14 3.4481082374288876e-04 -1.0646041282570198e+00
1.9049312435416662e+14 4.4553347057645548e-04 -2.4724141052807642e+00
1.9111769197499997e+14 7.1591036211223218e-04 -4.4842686385096000e+00
1.9174225959583331e+14 8.0110064911323323e-04 -5.9268572758726048e+00
1.9236682721666666e+14 7.4573767795976635e-04 -7.8682522521017182e+00
1.9299139483749997e+14 9.6969649221488618e-04 -9.3492322327119766e+00
1.9359660086208747e+14 7.0456978101297082e-04 -1.0964358858098750e+01
1.9361596245833331e+14 7.1692349548362912e-04 -1.0799624515100511e+01
1.9363532405457916e+14 7.3091820346017991e-04 -1.0637750481537470e+01
1.9424053007916666e+14 8.4193040996716922e-04 -1.2612873312211832e+01
1.9486509769999997e+14 9.7203099353916297e-04 -1.3897275517077055e+01
1.9548966532083331e+14 8.8674322359406238e-04 -1.5556904246771714e+01
1.9611423294166666e+14 1.1146983858624684e-03 -1.7156594719795446e+01
1.9673880056250000e+14 9.8460743250195458e-04 -1.8760647352124678e+01
1.9736336818333331e+14 1.1645470177527224e-03 -2.0483275752550089e+01
