["port 1","BOTTOM"]
["port 2","BOTTOM"]
["port 3","TOP"]
["port 4","TOP"]
("port 1","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.5108360585107278e-03 -2.1301401113506304e+00
1.8799485387083331e+14 2.6361411108773865e-03 -1.6030736880891188e+00
1.8861942149166662e+14 1.8578579624871307e-03 -1.0476909857501722e+00
1.8924398911249997e+14 1.3042406377862590e-03 -5.3382387361064465e-01
1.8986855673333331e+14 8.3757020874548459e-04 -1.9930790705198709e-01
1.9049312435416662e+14 6.8840483245074917e-04 1.8662511431694168e-01
1.9111769197499997e+14 1.3021679000890538e-03 4.4683673272641961e-01
1.9174225959583331e+14 2.5170574139130866e-03 5.6118179979653182e-01
1.9236682721666666e+14 3.7842874970631349e-03 6.8357042679777691e-01
1.9299139483749997e+14 4.4421777043893232e-03 8.4479876510986629e-01
1.9359660086208747e+14 4.1607722394450845e-03 1.0395825494075814e+00
1.9361596245833331e+14 4.2685527178494371e-03 1.0914032792282242e+00
1.9363532405457916e+14 4.3542117351176163e-03 1.1452623281493342e+00
1.9424053007916666e+14 3.6020205757350729e-03 1.4148930765945869e+00
1.9486509769999997e+14 2.4661836244438181e-03 1.7723685563782960e+00
1.9548966532083331e+14 1.0460099130066886e-03 2.5896268925787389e+00
1.9611423294166666e+14 1.4477891517188386e-03 4.2505217386474294e+00
1.9673880056250000e+14 2.4606057202901503e-03 4.7940727167777997e+00
1.9736336818333331e+14 3.1069611145132501e-03 5.1870946273813434e+00
1.9798793580416666e+14 3.5235451759791933e-03 5.5474367534377258e+00
1.9861250342500000e+14 3.7546437262914465e-03 5.8817691190444474e+00
1.9923707104583331e+14 3.7626783726764541e-03 6.1986846793310040e+00
1.9986163866666666e+14 3.4398544076866332e-03 6.5462152071585384e+00
("port 1","mode 1",1,"port 2",1,"transmission")
(23, 3)
1.8737028624999997e+14 7.0412873059435332e-01 -1.2415114172706838e+00
1.8799485387083331e+14 6.6716972000510177e-01 -4.1983324943777518e+00
1.8861942149166662e+14 6.2998719651488200e-01 -7.1553338972438816e+00
1.8924398911249997e+14 5.9302711138464714e-01 -1.0113152610999178e+01
1.8986855673333331e+14 5.5616066196307079e-01 -1.3073138862830522e+01
1.9049312435416662e+14 5.1888571491680580e-01 -1.6035412941836451e+01
1.9111769197499997e+14 4.8090476974143892e-01 -1.8999636559030264e+01
1.9174225959583331e+14 4.4234285530581291e-01 -2.1965035333046977e+01
1.9236682721666666e+14 4.0361243632532234e-01 -2.4930553928183645e+01
1.9299139483749997e+14 3.6520323915532388e-01 -2.7896113849479303e+01
1.9359660086208747e+14 3.2864389140966893e-01 -3.0964558965172916e+01
1.9361596245833331e+14 3.2748932102140149e-01 -3.0861703426105255e+01
1.9363532405457916e+14 3.2633731955102513e-01 -3.0758837973961953e+01
1.9424053007916666e+14 2.9061571220715238e-01 -3.3828383437539728e+01
1.9486509769999997e+14 2.5448627986890909e-01 -3.6796983537104751e+01
1.9548966532083331e+14 2.1878059827445623e-01 -3.9768377949516257e+01
1.9611423294166666e+14 1.8333397356939032e-01 -4.2742543178993131e+01
1.9673880056250000e+14 1.4816342850427383e-01 -4.5718537039337747e+01
1.9736336818333331e+14 1.1342277881070950e-01 -4.8695738945350740e+01
1.9798793580416666e+14 7.9323453481609074e-02 -5.1673137658386189e+01
1.9861250342500000e+14 4.6023655515967425e-02 -5.4649926728309559e+01
1.9923707104583331e+14 1.3606265141158340e-02 -5.7619897217668374e+01
1.9986163866666666e+14 1.7921649062764937e-02 -5.7478662168133965e+01
("port 1","mode 1",1,"port 3",1,"transmission")
(23, 3)
1.8737028624999997e+14 1.2854890925281350e-03 -2.9551960086725981e+00
1.8799485387083331e+14 1.3123159816334513e-03 -3.3259007343150353e+00
1.8861942149166662e+14 1.2381606793063988e-03 -3.5569180976536829e+00
1.8924398911249997e+14 1.1236081147292377e-03 -3.9367954393587636e+00
1.8986855673333331e+14 1.0511278901622425e-03 -4.6317282884462845e+00
1.9049312435416662e+14 1.1039781045448249e-03 -5.3568136365024852e+00
1.9111769197499997e+14 1.0331995100911506e-03 -5.8850321112048514e+00
1.9174225959583331e+14 7.6246407612585965e-04 -6.3635478601743278e+00
1.9236682721666666e+14 5.3487202648991425e-04 -7.0721091073158560e+00
1.9299139483749997e+14 5.7197819898874281e-04 -7.7842336663995608e+00
1.9359660086208747e+14 6.8754230009573035e-04 -8.2455033373657809e+00
1.9361596245833331e+14 6.7912697221173153e-04 -8.0929771149039595e+00
1.9363532405457916e+14 6.6829967769277572e-04 -7.9388781413747544e+00
1.9424053007916666e+14 7.0975877955079545e-04 -8.3048983227774009e+00
1.9486509769999997e+14 6.5935491848254102e-04 -8.7533950315462423e+00
1.9548966532083331e+14 6.9634239565945645e-04 -9.4997260029131549e+00
1.9611423294166666e+14 8.4194654733553941e-04 -1.0084903432442879e+01
1.9673880056250000e+14 8.2101835626989072e-04 -1.0437734340549868e+01
1.9736336818333331e+14 6.1742270426629444e-04 -1.0787455184739084e+01
1.9798793580416666e+14 4.9896923878147348e-04 -1.1475134490516819e+01
1.9861250342500000e+14 6.8607883954053650e-04 -1.2063993465138504e+01
1.9923707104583331e+14 9.0063863475606828e-04 -1.2218094483807736e+01
1.9986163866666666e+14 9.5457768198672314e-04 -1.2204419811538296e+01
("port 1","mode 1",1,"port 4",1,"transmission")
(23, 3)
1.8737028624999997e+14 7.0707419730868137e-01 3.2898315485932822e-01
1.8799485387083331e+14 7.4108448292534168e-01 -2.6293305279118711e+00
1.8861942149166662e+14 7.7192978151800151e-01 -5.5880417474075061e+00
1.8924398911249997e+14 8.0028409696546765e-01 -8.5468154099403773e+00
1.8986855673333331e+14 8.2669803049328250e-01 -1.1506327974089565e+01
1.9049312435416662e+14 8.5142698258260119e-01 -1.4466989164864271e+01
1.9111769197499997e+14 8.7430044645935989e-01 -1.7429453932073894e+01
1.9174225959583331e+14 8.9486265007244103e-01 -2.0393918972560837e+01
1.9236682721666666e+14 9.1279421111486181e-01 -2.3359794986233904e+01
1.9299139483749997e+14 9.2819343060892789e-01 -2.6326783933038794e+01
