["port 1","BOTTOM"]
["port 2","BOTTOM"]
["port 3","TOP"]
["port 4","TOP"]
("port 1","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.6471342107295269e-03 -1.9307363672226157e+00
1.8799485387083331e+14 2.7479129382263902e-03 -1.5134095052140437e+00
1.8861942149166662e+14 1.4607020335363988e-03 -1.1852242279793439e+00
1.8924398911249997e+14 5.4445944921934972e-04 5.1185742278160573e-01
1.8986855673333331e+14 1.2826073657855432e-03 8.9384331640748005e-01
1.9049312435416662e+14 1.6222809662397681e-03 3.0334721545594601e-01
1.9111769197499997e+14 2.4578094292436944e-03 -2.0784851580104516e-01
1.9174225959583331e+14 3.1130419385767042e-03 -3.2724812477517740e-01
1.9236682721666666e+14 2.8441068604253394e-03 -1.5482608974173226e-01
1.9299139483749997e+14 2.0768392646855305e-03 4.4544101984827794e-01
1.9359660086208747e+14 2.4949496505300888e-03 1.5016542423362012e+00
1.9361596245833331e+14 2.3227163802682382e-03 1.4724092401073972e+00
1.9363532405457916e+14 2.1762819451887597e-03 1.4250882821334820e+00
1.9424053007916666e+14 3.5858595355739505e-03 1.9883158200468707e+00
1.9486509769999997e+14 3.9433440371610829e-03 2.1775365832858293e+00
1.9548966532083331e+14 2.7747482894539873e-03 2.3459920316203369e+00
1.9611423294166666e+14 9.4409295737537342e-04 3.0079001438069115e+00
1.9673880056250000e+14 1.4303926148863330e-03 4.9756649426401713e+00
1.9736336818333331e+14 2.6309355461943081e-03 5.4303715636438055e+00
1.9798793580416666e+14 3.3757727902739595e-03 5.7547180626433301e+00
1.9861250342500000e+14 3.7302928258554314e-03 6.0486269050680557e+00
1.9923707104583331e+14 3.6249795944115430e-03 6.3592885486807571e+00
1.9986163866666666e+14 3.2563336091056150e-03 6.7969417184710537e+00
("port 1","mode 1",1,"port 2",1,"transmission")
(23, 3)
1.8737028624999997e+14 5.8887204678627225e-01 1.8100443484215916e+00
1.8799485387083331e+14 5.5141920658791388e-01 -1.3075276891453083e+00
1.8861942149166662e+14 5.1391434551533555e-01 -4.4272262271528966e+00
1.8924398911249997e+14 4.7599994446209420e-01 -7.5493436898778041e+00
1.8986855673333331e+14 4.3744068433164407e-01 -1.0673086965701085e+01
1.9049312435416662e+14 3.9842926715718535e-01 -1.3797428441705080e+01
1.9111769197499997e+14 3.5948634056928530e-01 -1.6921467761919104e+01
1.9174225959583331e+14 3.2117386916099350e-01 -2.0045027976356497e+01
1.9236682721666666e+14 2.8375277378766711e-01 -2.3168881317574971e+01
1.9299139483749997e+14 2.4720377739050628e-01 -2.6293997802369876e+01
1.9359660086208747e+14 2.1244123891619457e-01 -2.3236037934266808e+01
1.9361596245833331e+14 2.1133299984979645e-01 -2.3138206444953532e+01
1.9363532405457916e+14 2.1023844168600439e-01 -2.3040555770024657e+01
1.9424053007916666e+14 1.7592318175100563e-01 -1.9985330902796314e+01
1.9486509769999997e+14 1.4082510238016008e-01 -2.3118388300603115e+01
1.9548966532083331e+14 1.0603664830406272e-01 -2.6253898437609827e+01
1.9611423294166666e+14 7.1699022150868652e-02 -2.9390751785874393e+01
1.9673880056250000e+14 3.8062977661780649e-02 -3.2527611808967336e+01
1.9736336818333331e+14 5.3027645350230967e-03 -3.5654949166064014e+01
1.9798793580416666e+14 2.6480089707110570e-02 -3.5663849624058258e+01
1.9861250342500000e+14 5.7327966509842447e-02 -3.8799895134706354e+01
1.9923707104583331e+14 8.7289493951501027e-02 -4.1936990269201985e+01
1.9986163866666666e+14 1.1645550738848216e-01 -4.5075222427544198e+01
("port 1","mode 1",1,"port 3",1,"transmission")
(23, 3)
1.8737028624999997e+14 1.1128924333536328e-03 3.0375024950456768e+00
1.8799485387083331e+14 1.3189752940673575e-03 2.4262005551671364e+00
1.8861942149166662e+14 1.1927919876791389e-03 1.6942465731012430e+00
1.8924398911249997e+14 1.0203206529665291e-03 6.1792557731867226e-01
1.8986855673333331e+14 1.0953357099989763e-03 -3.7293161648269085e-01
1.9049312435416662e+14 9.9003450390251985e-04 -1.1069465228987871e+00
1.9111769197499997e+14 7.1077399241580757e-04 -1.9538910510365450e+00
1.9174225959583331e+14 6.7064271979343194e-04 -2.9296949960059293e+00
1.9236682721666666e+14 8.0058066883721191e-04 -3.5035598571763513e+00
1.9299139483749997e+14 8.2427858418335936e-04 -4.0373904323043401e+00
1.9359660086208747e+14 7.1769429425054630e-04 -5.1982644760534997e+00
1.9361596245833331e+14 7.2600105589246155e-04 -5.0054808643883781e+00
1.9363532405457916e+14 7.3737445125869432e-04 -4.8151203819210071e+00
1.9424053007916666e+14 8.7163202960468557e-04 -6.1415666879439064e+00
1.9486509769999997e+14 9.5641899241571612e-04 -6.8991379632564902e+00
1.9548966532083331e+14 7.7133790831887430e-04 -7.6166547362966606e+00
1.9611423294166666e+14 6.7919929690297878e-04 -8.5677011881622729e+00
1.9673880056250000e+14 7.6886543639250273e-04 -9.2922313873305971e+00
1.9736336818333331e+14 6.7338397116631918e-04 -9.7432299605158761e+00
1.9798793580416666e+14 4.1773946320956064e-04 -1.0434801470828313e+01
1.9861250342500000e+14 5.3495567012568741e-04 -1.1667005902328684e+01
1.9923707104583331e+14 8.9267028001405223e-04 -1.2158045805042878e+01
1.9986163866666666e+14 9.3461063427197034e-04 -1.2431367384436051e+01
("port 1","mode 1",1,"port 4",1,"transmission")
(23, 3)
1.8737028624999997e+14 8.0314216812799311e-01 -2.9067247213202871e+00
1.8799485387083331e+14 8.2930518880690052e-01 -6.0245680137996951e+00
1.8861942149166662e+14 8.5379162967707800e-01 -9.1432904249845368e+00
1.8924398911249997e+14 8.7650101276011527e-01 -1.2263694186156654e+01
1.8986855673333331e+14 8.9711286163464243e-01 -1.5385721371472364e+01
1.9049312435416662e+14 9.1531140211760631e-01 -1.8509368606006358e+01
1.9111769197499997e+14 9.3096446585939996e-01 -2.1634272262459291e+01
1.9174225959583331e+14 9.4422064249677273e-01 -2.4760000750657728e+01
1.9236682721666666e+14 9.5545441567212908e-01 -2.7886337976280394e+01
1.9299139483749997e+14 9.6514018292765569e-01 -3.1013317589854449e+01
1.9359660086208747e+14 9.7338076257631523e-01 -2.7955827951315388e+01
1.9361596245833331e+14 9.7362828017651992e-01 -2.7858014826551958e+01
1.9363532405457916e+14 9.7387326019217013e-01 -2.7760317217229645e+01
1.9424053007916666e+14 9.8100555781191390e-01 -2.4704132708652843e+01
1.9486509769999997e+14 9.8713056170037561e-01 -2.7834849367392398e+01
1.9548966532083331e+14 9.9179799989947082e-01 -3.0967074389688992e+01
1.9611423294166666e+14 9.9494647895150057e-01 -3.4100642508598995e+01
1.9673880056250000e+14 9.9661505465231803e-01 -3.7235382712159769e+01
1.9736336818333331e+14 9.9695442972421822e-01 -4.0371181556399641e+01
1.9798793580416666e+14 9.9616167844915460e-01 -4.3507945007660098e+01
1.9861250342500000e+14 9.9442628672422539e-01 -4.6645821610514879e+01
1.9923707104583331e+14 9.9190314542714975e-01 -4.9784674339694845e+01
1.9986163866666666e+14 9.8863946142603065e-01 -5.2924690985424604e+01
("port 2","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8737028624999997e+14 5.8887207951632792e-01 1.8100443267930977e+00
1.8799485387083331e+14 5.5141929217859875e-01 -1.3075276323741056e+00
1.8861942149166662e+14 5.1391436489075160e-01 -4.4272260259424678e+00
1.8924398911249997e+14 4.7599984064940992e-01 -7.5493435942946645e+00
1.8986855673333331e+14 4.3744068946585035e-01 -1.0673087006583270e+01
1.9049312435416662e+14 3.9842929712364161e-01 -1.3797428366443807e+01
1.9111769197499997e+14 3.5948632323247426e-01 -1.6921467725282774e+01
1.9174225959583331e+14 3.2117391548313884e-01 -2.0045027890983413e+01
1.9236682721666666e+14 2.8375279425678146e-01 -2.3168881279344728e+01
1.9299139483749997e+14 2.4720379863651734e-01 -2.6293997732041220e+01
1.9359660086208747e+14 2.1244125282331711e-01 -2.3236037781097242e+01
1.9361596245833331e+14 2.1133300715960079e-01 -2.3138206319292642e+01
1.9363532405457916e+14 2.1023846215570988e-01 -2.3040555588803436e+01
1.9424053007916666e+14 1.7592317348247496e-01 -1.9985330843449663e+01
1.9486509769999997e+14 1.4082514236506888e-01 -2.3118388396189079e+01
1.9548966532083331e+14 1.0603670100348324e-01 -2.6253898083693738e+01
1.9611423294166666e+14 7.1699058345720670e-02 -2.9390751298600584e+01
1.9673880056250000e+14 3.8063004736453458e-02 -3.2527610725902761e+01
1.9736336818333331e+14 5.3027692237248274e-03 -3.5654941770990796e+01
1.9798793580416666e+14 2.6480089594135881e-02 -3.5663849846595888e+01
1.9861250342500000e+14 5.7327937066951468e-02 -3.8799894960287155e+01
1.9923707104583331e+14 8.7289446834830128e-02 -4.1936990702974590e+01
1.9986163866666666e+14 1.1645551856373396e-01 -4.5075222842507003e+01
("port 2","mode 1",1,"port 2",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.6471618841336637e-03 -1.9307432817046755e+00
