["port 1","BOTTOM"]
["port 2","BOTTOM"]
["port 3","TOP"]
["port 4","TOP"]
("port 1","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8737028624999997e+14 2.9413891349893547e-03 -1.7236238568571036e+00
1.8799485387083331e+14 1.7860526491958505e-03 -8.7253833963309602e-01
1.8861942149166662e+14 8.9101158770994086e-04 -5.3279756834809178e-01
1.8924398911249997e+14 6.6910083432300798e-04 4.4416723075689479e-01
1.8986855673333331e+14 2.6541861022855319e-04 2.7746152979505632e+00
1.9049312435416662e+14 4.3842967830741604e-04 4.3524834626019526e+00
1.9111769197499997e+14 1.3494721571825127e-03 4.9208725487591058e+00
1.9174225959583331e+14 2.2138754818425170e-03 5.8788149378052150e+00
1.9236682721666666e+14 2.0674199144288738e-03 6.3273174373101497e+00
1.9299139483749997e+14 3.2616743146372494e-03 6.6193592612824323e+00
1.9359660086208747e+14 3.5666929067221667e-03 7.3955411710259993e+00
1.9361596245833331e+14 3.5361106731033871e-03 7.4191168817074447e+00
1.9363532405457916e+14 3.5051375664373148e-03 7.4425421318705158e+00
1.9424053007916666e+14 2.2855463395074212e-03 7.7611302577403736e+00
1.9486509769999997e+14 2.8953369947799178e-03 8.0821424272796865e+00
1.9548966532083331e+14 2.2715585343004475e-03 9.1735615061697491e+00
1.9611423294166666e+14 7.6741220890469994e-04 1.0090197590550884e+01
1.9673880056250000e+14 1.4669097612802127e-03 1.0459056750739538e+01
1.9736336818333331e+14 2.6644731575540528e-03 1.1708116372321372e+01
1.9798793580416666e+14 2.2201935103569378e-03 1.2360153935444004e+01
1.9861250342500000e+14 3.3489169703776124e-03 1.2395804761526030e+01
1.9923707104583331e+14 4.0312894103101769e-03 1.3097369794477105e+01
1.9986163866666666e+14 3.1090740628960866e-03 1.3256092796772471e+01
("port 1","mode 1",1,"port 2",1,"transmission")
(23, 3)
1.8737028624999997e+14 6.6061220374187424e-01 9.7477236526269173e-01
1.8799485387083331e+14 6.7371017864708183e-01 2.6849154725713893e+00
1.8861942149166662e+14 6.8626212805509457e-01 4.3946378292998451e+00
1.8924398911249997e+14 6.9832696702387265e-01 6.1039867873970035e+00
1.8986855673333331e+14 7.0996817276169144e-01 7.8127762705471682e+00
1.9049312435416662e+14 7.2120212917053950e-01 9.5210165452982451e+00
1.9111769197499997e+14 7.3205525885366740e-01 1.1228683868817900e+01
1.9174225959583331e+14 7.4254579256089659e-01 1.2935667907485069e+01
1.9236682721666666e+14 7.5266039074443147e-01 1.4642006846112928e+01
1.9299139483749997e+14 7.6242212311500623e-01 1.6347593986764593e+01
1.9359660086208747e+14 7.7151563908709719e-01 1.7999668272613132e+01
1.9361596245833331e+14 7.7179735226517210e-01 1.8052465353582534e+01
1.9363532405457916e+14 7.7208678636213657e-01 1.8105320701299675e+01
1.9424053007916666e+14 7.8081210479330909e-01 1.9756666205301265e+01
1.9486509769999997e+14 7.8945170123569919e-01 2.1460104334474515e+01
1.9548966532083331e+14 7.9770978961749672e-01 2.3162845222202872e+01
1.9611423294166666e+14 8.0559115187803665e-01 2.4864924832428180e+01
1.9673880056250000e+14 8.1310307344930788e-01 2.6566270736721847e+01
1.9736336818333331e+14 8.2024530854163502e-01 2.8266952200939791e+01
1.9798793580416666e+14 8.2703192244148760e-01 2.9967029720099585e+01
1.9861250342500000e+14 8.3349409446599076e-01 3.1666408159033544e+01
1.9923707104583331e+14 8.3965531076629418e-01 3.3365213438953489e+01
