["port 1","BOTTOM"]
["port 2","BOTTOM"]
["port 3","TOP"]
["port 4","TOP"]
("port 1","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.2363226037004298e-03 -1.9813990392140981e+00
1.8799485387083331e+14 3.2324387628499770e-03 -1.7493357112105294e+00
1.8861942149166662e+14 1.4392310086220259e-03 -1.0386563891200116e+00
1.8924398911249997e+14 2.0548487003505906e-03 -9.8720583018957878e-02
1.8986855673333331e+14 2.4425471629989158e-03 -2.6786666232928485e-01
1.9049312435416662e+14 2.1980361887817021e-03 -6.4934190312924955e-01
1.9111769197499997e+14 1.6931738349144534e-03 -7.9822824100073297e-01
1.9174225959583331e+14 1.0645802960378206e-03 1.1937555473154585e-01
1.9236682721666666e+14 2.9343112228986646e-03 9.5149297441331337e-01
1.9299139483749997e+14 4.6683088044028632e-03 9.4769589567939683e-01
1.9359660086208747e+14 3.9383797778847389e-03 9.0719996342089415e-01
1.9361596245833331e+14 4.1057285678871101e-03 9.5133929788514071e-01
1.9363532405457916e+14 4.2576134140279338e-03 9.9879368248520672e-01
1.9424053007916666e+14 2.1484395711665071e-03 1.4617012794895086e+00
1.9486509769999997e+14 2.4719557495110089e-03 2.6254110415986300e+00
1.9548966532083331e+14 3.1892282922673398e-03 2.9483403602963896e+00
1.9611423294166666e+14 2.3525699741931811e-03 3.2005729525102686e+00
1.9673880056250000e+14 1.1980475579153800e-03 4.1281561562789246e+00
1.9736336818333331e+14 1.8774585277305262e-03 5.3993380160175857e+00
1.9798793580416666e+14 3.1634108442578006e-03 5.8101164783062424e+00
1.9861250342500000e+14 3.8456678001469618e-03 6.0120302238028920e+00
1.9923707104583331e+14 3.7137167765703299e-03 6.2655945454188284e+00
1.9986163866666666e+14 3.2681742297160938e-03 6.7195173576430225e+00
("port 1","mode 1",1,"port 2",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.6351072576549279e-01 -1.4222958302556989e+00
1.8799485387083331e+14 4.2476950128636293e-01 1.5788688577131287e+00
1.8861942149166662e+14 3.8564309734103830e-01 4.5791124329145809e+00
1.8924398911249997e+14 3.4645897980528401e-01 7.5793666050291151e+00
1.8986855673333331e+14 3.0768033112657955e-01 1.0580185219358318e+01
1.9049312435416662e+14 2.6973707726932772e-01 1.3581594908326501e+01
1.9111769197499997e+14 2.3283019087381068e-01 1.6582757424283002e+01
1.9174225959583331e+14 1.9683686752190604e-01 1.9582210359506295e+01
1.9236682721666666e+14 1.6148237425933432e-01 2.2578835789648299e+01
1.9299139483749997e+14 1.2647482869797003e-01 2.5571882772579102e+01
1.9359660086208747e+14 9.2825172466623987e-02 2.8469145147782100e+01
1.9361596245833331e+14 9.1755537015937930e-02 2.8561796071076465e+01
1.9363532405457916e+14 9.0680677696315715e-02 2.8654466857240738e+01
1.9424053007916666e+14 5.7421575161165084e-02 3.1549345075609718e+01
1.9486509769999997e+14 2.3702043506412456e-02 3.4533910602807410e+01
1.9548966532083331e+14 9.2242053234185117e-03 3.4395260949685060e+01
1.9611423294166666e+14 4.1187674610605129e-02 3.7372604866329624e+01
1.9673880056250000e+14 7.2120250302862079e-02 4.0358418422280565e+01
1.9736336818333331e+14 1.0207064830373719e-01 4.3345203395890941e+01
1.9798793580416666e+14 1.3110735097192100e-01 4.6332251245505702e+01
1.9861250342500000e+14 1.5936421787552982e-01 4.9318741395405688e+01
1.9923707104583331e+14 1.8691249434617471e-01 5.2304106218906888e+01
