["port 1","BOTTOM"]
["port 2","BOTTOM"]
["port 3","TOP"]
["port 4","TOP"]
("port 1","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.0273175629307800e-03 -1.5008106825190690e+00
1.8799485387083331e+14 1.6701056711997146e-03 -4.7202670325578844e-01
1.8861942149166662e+14 8.5883638993571886e-05 9.1813988263000490e-01
1.8924398911249997e+14 8.2060976215797945e-04 -8.6489500135970743e-01
1.8986855673333331e+14 1.0712399592615314e-03 1.0200882949319514e+00
1.9049312435416662e+14 1.5320456989298835e-03 3.1918345256173688e+00
1.9111769197499997e+14 2.5589241172981952e-03 4.8804583028926505e+00
1.9174225959583331e+14 2.7945575325461556e-03 6.1075601068703209e+00
1.9236682721666666e+14 1.6231284955499016e-03 6.6590385655558162e+00
1.9299139483749997e+14 2.5758715792208666e-03 6.3357069048620689e+00
1.9359660086208747e+14 4.1741818013410906e-03 7.0781538086745988e+00
1.9361596245833331e+14 4.1955455097833563e-03 7.1065066409026185e+00
1.9363532405457916e+14 4.2132395416595173e-03 7.1347696521604869e+00
1.9424053007916666e+14 3.5934644661244006e-03 8.0242989201092580e+00
1.9486509769999997e+14 1.5498965698768875e-03 8.5880037210967828e+00
1.9548966532083331e+14 1.5205584007238081e-03 8.3163846070628971e+00
1.9611423294166666e+14 2.0098862684461280e-03 9.4854904719922963e+00
1.9673880056250000e+14 2.3006782232763059e-03 1.1042686111099886e+01
1.9736336818333331e+14 2.1095632038662260e-03 1.2139052749841968e+01
1.9798793580416666e+14 1.8018182567299044e-03 1.2095839132366125e+01
1.9861250342500000e+14 3.6944265459678337e-03 1.2402718254809969e+01
1.9923707104583331e+14 4.2845969150904217e-03 1.3144715176542041e+01
1.9986163866666666e+14 2.8538060072117190e-03 1.3514964738828423e+01
("port 1","mode 1",1,"port 2",1,"transmission")
(23, 3)
1.8737028624999997e+14 8.5301848152224047e-01 7.9373812384444686e-01
1.8799485387083331e+14 8.5925574157382101e-01 2.1805332598951828e+00
1.8861942149166662e+14 8.6516592746227039e-01 3.5668641415354978e+00
1.8924398911249997e+14 8.7077554569515137e-01 4.9526551426731800e+00
1.8986855673333331e+14 8.7607070762988859e-01 6.3380126790717251e+00
1.9049312435416662e+14 8.8106520682861178e-01 7.7228235742337628e+00
1.9111769197499997e+14 8.8579966453392367e-01 9.1072047318297304e+00
1.9174225959583331e+14 8.9027900585424902e-01 1.0491084877513437e+01
1.9236682721666666e+14 8.9450774729477767e-01 1.1874473653413244e+01
1.9299139483749997e+14 8.9853090937457014e-01 1.3257426048240911e+01
1.9359660086208747e+14 9.0223420739178284e-01 1.4597065250059991e+01
1.9361596245833331e+14 9.0234848813644974e-01 1.4639879689846664e+01
1.9363532405457916e+14 9.0246407147895802e-01 1.4682740637000407e+01
1.9424053007916666e+14 9.0598829787710067e-01 1.6021875418480573e+01
1.9486509769999997e+14 9.0946753950277470e-01 1.7403354949923280e+01
1.9548966532083331e+14 9.1279266107407742e-01 1.8784373639634406e+01
1.9611423294166666e+14 9.1598364072454386e-01 2.0164827674545307e+01
1.9673880056250000e+14 9.1902877291161167e-01 2.1544763713420060e+01
1.9736336818333331e+14 9.2193977255589499e-01 2.2924188518250382e+01
1.9798793580416666e+14 9.2473984564426503e-01 2.4303018428333015e+01
1.9861250342500000e+14 9.2739656951267158e-01 2.5681364029505158e+01
1.9923707104583331e+14 9.2991446674905287e-01 2.7059096395222490e+01
1.9986163866666666e+14 9.3231626327817152e-01 2.8436307482193683e+01
("port 1","mode 1",1,"port 3",1,"transmission")
(23, 3)
1.8737028624999997e+14 7.7887373181479683e-04 -2.9936246424488462e+00
1.8799485387083331e+14 8.2541515362936425e-04 -9.2486715089600624e-01
1.8861942149166662e+14 1.1264973627612112e-03 1.1381960196287606e+00
1.8924398911249997e+14 1.4442896755068378e-03 3.0651462365921480e+00
1.8986855673333331e+14 1.6164594748966231e-03 4.9980297002419221e+00
1.9049312435416662e+14 1.6774174115544091e-03 6.9910894174136127e+00
1.9111769197499997e+14 1.6725690780894692e-03 9.0378031464509050e+00
1.9174225959583331e+14 1.6498227506600816e-03 1.1153254657507375e+01
1.9236682721666666e+14 1.7364768708547605e-03 1.3295726077048606e+01
1.9299139483749997e+14 1.8635678438941074e-03 1.5350310805419097e+01
1.9359660086208747e+14 1.7942987122437396e-03 1.7288896091203412e+01
1.9361596245833331e+14 1.7880832776901803e-03 1.7351511507849192e+01
1.9363532405457916e+14 1.7816588305329868e-03 1.7414281485607521e+01
1.9424053007916666e+14 1.5328636712983177e-03 1.9446077957745104e+01
1.9486509769999997e+14 1.3913797503326980e-03 2.1669358514716571e+01
1.9548966532083331e+14 1.3749123934013927e-03 2.3845077901934417e+01
1.9611423294166666e+14 1.2944163196199818e-03 2.5979741666934540e+01
1.9673880056250000e+14 1.1967730792549810e-03 2.8127231522887357e+01
1.9736336818333331e+14 1.0232837476860193e-03 3.0225499321987677e+01
1.9798793580416666e+14 6.8071963149714428e-04 3.2522142524009745e+01
1.9861250342500000e+14 7.3178098482760783e-04 3.5298190943385059e+01
1.9923707104583331e+14 1.0574960621642759e-03 3.7419791330922308e+01
1.9986163866666666e+14 9.4251602962280422e-04 3.9352254585994061e+01
("port 1","mode 1",1,"port 4",1,"transmission")
(23, 3)
